    ddm_tol=1e-12,
SCF ddm_tol = 1e-12
SCF ddm_tol = 1e-10
cycle= 2099 E= -37.2967953880987  delta_E=    0  |g|= 2.92e-12  |ddm|= 2.99e-11
cycle= 2100 E= -37.2967953880986  delta_E= 2.84e-14  |g|= 2.88e-12  |ddm|= 1.24e-11
cycle= 2101 E= -37.2967953880987  delta_E= -7.11e-15  |g|= 1.69e-12  |ddm|= 1.24e-11
cycle= 2102 E= -37.2967953880986  delta_E= 7.11e-15  |g|= 2.93e-12  |ddm|= 1.62e-11
cycle= 2103 E= -37.2967953880987  delta_E= -7.11e-15  |g|= 3.24e-12  |ddm|= 1.4e-11
cycle= 2104 E= -37.2967953880986  delta_E= 7.11e-15  |g|= 1.44e-12  |ddm|= 2.15e-11
cycle= 2105 E= -37.2967953880987  delta_E= -1.42e-14  |g|= 1.5e-12  |ddm|= 2e-12
cycle= 2106 E= -37.2967953880987  delta_E= -3.55e-14  |g|= 1.06e-12  |ddm|= 1.03e-11
cycle= 2107 E= -37.2967953880986  delta_E= 6.39e-14  |g|= 1.27e-12  |ddm|= 1.01e-11
cycle= 2108 E= -37.2967953880986  delta_E= -1.42e-14  |g|= 9.67e-13  |ddm|= 1.32e-11
cycle= 2109 E= -37.2967953880987  delta_E= -2.13e-14  |g|= 1.68e-12  |ddm|= 5.02e-12
cycle= 2110 E= -37.2967953880987  delta_E=    0  |g|= 2.88e-12  |ddm|= 1.1e-11
cycle= 2111 E= -37.2967953880987  delta_E= -2.13e-14  |g|= 1.6e-12  |ddm|= 1.38e-11
cycle= 2112 E= -37.2967953880987  delta_E=    0  |g|= 1.3e-12  |ddm|= 6.22e-12
cycle= 2113 E= -37.2967953880987  delta_E= 3.55e-14  |g|= 2.98e-12  |ddm|= 1.2e-11
cycle= 2114 E= -37.2967953880987  delta_E=    0  |g|= 3.68e-12  |ddm|= 3.09e-11
cycle= 2115 E= -37.2967953880987  delta_E= -1.42e-14  |g|= 1.64e-12  |ddm|= 2.53e-11
cycle= 2116 E= -37.2967953880987  delta_E= 7.11e-15  |g|= 2.29e-12  |ddm|= 9.38e-12
cycle= 2117 E= -37.2967953880987  delta_E= -1.42e-14  |g|= 9.08e-13  |ddm|= 1.02e-11
cycle= 2118 E= -37.2967953880986  delta_E= 2.84e-14  |g|= 1.97e-12  |ddm|= 1.27e-11
cycle= 2119 E= -37.2967953880986  delta_E=    0  |g|= 2.04e-12  |ddm|= 1.94e-11
cycle= 2120 E= -37.2967953880987  delta_E= -1.42e-14  |g|= 1.36e-12  |ddm|= 5.56e-12
cycle= 2121 E= -37.2967953880987  delta_E= -7.11e-15  |g|= 1.67e-12  |ddm|= 4.47e-12
cycle= 2122 E= -37.2967953880986  delta_E= 4.26e-14  |g|= 1.84e-12  |ddm|= 1.62e-11
cycle= 2123 E= -37.2967953880986  delta_E= -2.13e-14  |g|= 1.58e-12  |ddm|= 1.1e-11
cycle= 2124 E= -37.2967953880987  delta_E= -2.84e-14  |g|= 2.21e-12  |ddm|= 1.68e-11
cycle= 2125 E= -37.2967953880987  delta_E=    0  |g|= 1.49e-12  |ddm|= 1.55e-11
cycle= 2126 E= -37.2967953880987  delta_E= -2.84e-14  |g|= 1.7e-12  |ddm|= 5.75e-12
cycle= 2127 E= -37.2967953880987  delta_E= 4.26e-14  |g|= 2.23e-12  |ddm|= 7.71e-12
cycle= 2128 E= -37.2967953880986  delta_E= 2.84e-14  |g|= 1.67e-12  |ddm|= 2.8e-12
cycle= 2129 E= -37.2967953880987  delta_E= -2.13e-14  |g|= 2.4e-12  |ddm|= 1.45e-11
cycle= 2130 E= -37.2967953880987  delta_E= -3.55e-14  |g|= 7.66e-13  |ddm|= 1.42e-11
cycle= 2131 E= -37.2967953880987  delta_E= 1.42e-14  |g|= 2.14e-12  |ddm|= 1.39e-11
cycle= 2132 E= -37.2967953880987  delta_E= 1.42e-14  |g|= 1.1e-12  |ddm|= 6.64e-12
cycle= 2133 E= -37.2967953880987  delta_E= 7.11e-15  |g|= 1.78e-12  |ddm|= 9.59e-12
cycle= 2134 E= -37.2967953880987  delta_E=    0  |g|= 1.56e-12  |ddm|= 1.01e-11
cycle= 2135 E= -37.2967953880987  delta_E= -7.11e-15  |g|= 1.18e-12  |ddm|= 5.2e-12
cycle= 2136 E= -37.2967953880986  delta_E= 1.42e-14  |g|= 2.58e-12  |ddm|= 9.56e-12
cycle= 2137 E= -37.2967953880986  delta_E= 2.84e-14  |g|= 2.63e-12  |ddm|= 5.79e-12
cycle= 2138 E= -37.2967953880987  delta_E= -9.24e-14  |g|= 2.46e-12  |ddm|= 2.65e-11
cycle= 2139 E= -37.2967953880987  delta_E= 4.97e-14  |g|= 1.49e-12  |ddm|= 1.79e-11
cycle= 2140 E= -37.2967953880986  delta_E= 4.26e-14  |g|= 2.23e-12  |ddm|= 7.04e-12
cycle= 2141 E= -37.2967953880986  delta_E= -2.84e-14  |g|= 1.87e-12  |ddm|= 4.62e-12
cycle= 2142 E= -37.2967953880986  delta_E=    0  |g|= 2.36e-12  |ddm|= 8.52e-12
cycle= 2143 E= -37.2967953880987  delta_E= -1.42e-14  |g|= 1.39e-12  |ddm|= 1.67e-11
cycle= 2144 E= -37.2967953880986  delta_E= 2.84e-14  |g|= 2.67e-12  |ddm|= 2.77e-11
cycle= 2145 E= -37.2967953880987  delta_E= -7.11e-14  |g|= 1.79e-12  |ddm|= 1.61e-11
cycle= 2146 E= -37.2967953880986  delta_E= 5.68e-14  |g|= 2.51e-12  |ddm|= 1.43e-11
cycle= 2147 E= -37.2967953880986  delta_E= 1.42e-14  |g|= 1.39e-12  |ddm|= 1.7e-11
cycle= 2148 E= -37.2967953880987  delta_E= -6.39e-14  |g|= 2.21e-12  |ddm|= 1.72e-11
cycle= 2149 E= -37.2967953880986  delta_E= 5.68e-14  |g|= 1.19e-12  |ddm|= 1.01e-11
cycle= 2150 E= -37.2967953880987  delta_E= -3.55e-14  |g|= 3.03e-12  |ddm|= 1.34e-11
cycle= 2151 E= -37.2967953880987  delta_E=    0  |g|= 1.48e-12  |ddm|= 1.17e-11
cycle= 2152 E= -37.2967953880986  delta_E= 4.26e-14  |g|= 1.59e-12  |ddm|= 5.46e-12
cycle= 2153 E= -37.2967953880986  delta_E= -1.42e-14  |g|= 2.79e-12  |ddm|= 1.62e-11
cycle= 2154 E= -37.2967953880987  delta_E= -7.11e-15  |g|= 1.11e-12  |ddm|= 4.12e-12
cycle= 2155 E= -37.2967953880987  delta_E= -2.13e-14  |g|= 1.76e-12  |ddm|= 1.13e-11
cycle= 2156 E= -37.2967953880987  delta_E= 7.11e-15  |g|= 1.63e-12  |ddm|= 1.27e-11
cycle= 2157 E= -37.2967953880987  delta_E= 7.11e-15  |g|= 2.14e-12  |ddm|= 7.77e-12
cycle= 2158 E= -37.2967953880986  delta_E= 4.26e-14  |g|= 1.27e-12  |ddm|= 1.89e-11
cycle= 2159 E= -37.2967953880987  delta_E= -3.55e-14  |g|= 3.57e-12  |ddm|= 9.47e-12
cycle= 2160 E= -37.2967953880986  delta_E= 1.42e-14  |g|= 2.17e-12  |ddm|= 9.38e-12
cycle= 2161 E= -37.2967953880987  delta_E= -4.26e-14  |g|= 1.96e-12  |ddm|= 1.95e-11
cycle= 2162 E= -37.2967953880987  delta_E=    0  |g|= 1.59e-12  |ddm|= 6.42e-12
cycle= 2163 E= -37.2967953880986  delta_E= 3.55e-14  |g|= 1.96e-12  |ddm|= 4.52e-12
cycle= 2164 E= -37.2967953880987  delta_E= -5.68e-14  |g|= 1.52e-12  |ddm|= 1.18e-11
cycle= 2165 E= -37.2967953880987  delta_E= 3.55e-14  |g|= 1.9e-12  |ddm|= 1.62e-11
cycle= 2166 E= -37.2967953880987  delta_E=    0  |g|= 1.2e-12  |ddm|= 1.35e-11
cycle= 2167 E= -37.2967953880986  delta_E= 3.55e-14  |g|= 1.42e-12  |ddm|= 1.06e-11
cycle= 2168 E= -37.2967953880987  delta_E= -4.26e-14  |g|= 1.66e-12  |ddm|= 6.14e-12
cycle= 2169 E= -37.2967953880987  delta_E=    0  |g|= 2.27e-12  |ddm|= 7.39e-12
cycle= 2170 E= -37.2967953880987  delta_E= 2.13e-14  |g|= 1.34e-12  |ddm|= 1.22e-11
cycle= 2171 E= -37.2967953880986  delta_E= 7.11e-15  |g|= 1.97e-12  |ddm|= 1.86e-11
cycle= 2172 E= -37.2967953880987  delta_E= -2.84e-14  |g|= 2e-12  |ddm|= 8.68e-12
cycle= 2173 E= -37.2967953880987  delta_E= 2.13e-14  |g|= 2.79e-12  |ddm|= 2.44e-11
cycle= 2174 E= -37.2967953880987  delta_E= -7.11e-15  |g|= 1.3e-12  |ddm|= 1.59e-11
cycle= 2175 E= -37.2967953880987  delta_E= -3.55e-14  |g|= 2.21e-12  |ddm|= 2.39e-11
cycle= 2176 E= -37.2967953880986  delta_E= 7.11e-14  |g|= 1.96e-12  |ddm|= 1.19e-11
cycle= 2177 E= -37.2967953880987  delta_E= -3.55e-14  |g|= 1.34e-12  |ddm|= 1.51e-11
cycle= 2178 E= -37.2967953880987  delta_E= -1.42e-14  |g|= 2.18e-12  |ddm|= 5.67e-12
cycle= 2179 E= -37.2967953880986  delta_E= 4.26e-14  |g|= 1.71e-12  |ddm|= 1.25e-11
cycle= 2180 E= -37.2967953880987  delta_E= -4.26e-14  |g|= 1.46e-12  |ddm|= 2e-11
cycle= 2181 E= -37.2967953880987  delta_E=    0  |g|= 8.17e-13  |ddm|= 7.74e-12
cycle= 2182 E= -37.2967953880986  delta_E= 4.26e-14  |g|= 1.58e-12  |ddm|= 4.15e-12
cycle= 2183 E= -37.2967953880987  delta_E= -2.84e-14  |g|= 2.51e-12  |ddm|= 1.65e-11
cycle= 2184 E= -37.2967953880987  delta_E= -2.84e-14  |g|= 1.94e-12  |ddm|= 1.54e-11
cycle= 2185 E= -37.2967953880987  delta_E= 2.84e-14  |g|= 2.78e-12  |ddm|= 1.6e-11
cycle= 2186 E= -37.2967953880986  delta_E= 1.42e-14  |g|= 1.85e-12  |ddm|= 2.76e-11
cycle= 2187 E= -37.2967953880987  delta_E= -2.13e-14  |g|= 1.29e-12  |ddm|= 2.1e-11
cycle= 2188 E= -37.2967953880987  delta_E= -2.13e-14  |g|= 2.31e-12  |ddm|= 1.38e-11
cycle= 2189 E= -37.2967953880987  delta_E= 1.42e-14  |g|= 3.11e-12  |ddm|= 2.11e-11
cycle= 2190 E= -37.2967953880986  delta_E= 4.26e-14  |g|= 2.02e-12  |ddm|= 1.46e-11
cycle= 2191 E= -37.2967953880987  delta_E= -5.68e-14  |g|= 2.43e-12  |ddm|= 1.51e-12
cycle= 2192 E= -37.2967953880987  delta_E= 2.13e-14  |g|= 1.83e-12  |ddm|= 5.08e-12
cycle= 2193 E= -37.2967953880987  delta_E= -7.11e-15  |g|= 2.87e-12  |ddm|= 8.66e-12
cycle= 2194 E= -37.2967953880987  delta_E= 7.11e-15  |g|= 1.02e-12  |ddm|= 2.87e-12
cycle= 2195 E= -37.2967953880987  delta_E= 7.11e-15  |g|= 1.85e-12  |ddm|= 1.5e-11
cycle= 2196 E= -37.2967953880986  delta_E= 1.42e-14  |g|= 1.75e-12  |ddm|= 8.09e-12
cycle= 2197 E= -37.2967953880987  delta_E= -2.84e-14  |g|= 2.21e-12  |ddm|= 6.6e-12
cycle= 2198 E= -37.2967953880987  delta_E= -7.11e-15  |g|= 1.11e-12  |ddm|= 9.25e-12
cycle= 2199 E= -37.2967953880987  delta_E= -7.11e-15  |g|= 2.09e-12  |ddm|= 2.21e-11
cycle= 2200 E= -37.2967953880987  delta_E= 1.42e-14  |g|= 1.55e-12  |ddm|= 1.98e-11
cycle= 2201 E= -37.2967953880986  delta_E= 3.55e-14  |g|= 1.43e-12  |ddm|= 1.06e-11
cycle= 2202 E= -37.2967953880987  delta_E= -4.97e-14  |g|= 2.5e-12  |ddm|= 2e-11
cycle= 2203 E= -37.2967953880987  delta_E= 1.42e-14  |g|= 1.6e-12  |ddm|= 1.55e-11
cycle= 2204 E= -37.2967953880987  delta_E= 1.42e-14  |g|= 1.85e-12  |ddm|= 1.26e-11
cycle= 2205 E= -37.2967953880987  delta_E=    0  |g|= 1.29e-12  |ddm|= 7.36e-12
cycle= 2206 E= -37.2967953880986  delta_E= 1.42e-14  |g|= 1.6e-12  |ddm|= 3.92e-12
cycle= 2207 E= -37.2967953880987  delta_E= -1.42e-14  |g|= 2.33e-12  |ddm|= 3.46e-12
cycle= 2208 E= -37.2967953880987  delta_E= -7.11e-15  |g|= 1.75e-12  |ddm|= 9.61e-12
cycle= 2209 E= -37.2967953880987  delta_E= 7.11e-15  |g|= 2.55e-12  |ddm|= 7.64e-12
cycle= 2210 E= -37.2967953880987  delta_E= -7.11e-15  |g|= 2e-12  |ddm|= 1.17e-11
cycle= 2211 E= -37.2967953880986  delta_E= 3.55e-14  |g|= 1.63e-12  |ddm|= 7.51e-12
cycle= 2212 E= -37.2967953880986  delta_E= 7.11e-15  |g|= 2.47e-12  |ddm|= 1.67e-11
cycle= 2213 E= -37.2967953880986  delta_E= 7.11e-15  |g|= 1.08e-12  |ddm|= 1.35e-11
cycle= 2214 E= -37.2967953880986  delta_E= -2.13e-14  |g|= 1.79e-12  |ddm|= 1.68e-12
cycle= 2215 E= -37.2967953880987  delta_E= -2.13e-14  |g|= 1.5e-12  |ddm|= 1.34e-11
cycle= 2216 E= -37.2967953880986  delta_E= 2.84e-14  |g|= 2.03e-12  |ddm|= 6.99e-12
cycle= 2217 E= -37.2967953880987  delta_E= -3.55e-14  |g|= 2.15e-12  |ddm|= 4.08e-12
cycle= 2218 E= -37.2967953880987  delta_E=    0  |g|= 6.89e-13  |ddm|= 1.63e-11
cycle= 2219 E= -37.2967953880987  delta_E= -1.42e-14  |g|= 2.65e-12  |ddm|= 1.91e-11
cycle= 2220 E= -37.2967953880987  delta_E= 2.84e-14  |g|= 2.54e-12  |ddm|= 1.39e-11
cycle= 2221 E= -37.2967953880986  delta_E= 3.55e-14  |g|= 4.32e-12  |ddm|= 4.07e-11
cycle= 2222 E= -37.2967953880986  delta_E= -2.84e-14  |g|= 1.49e-12  |ddm|= 2.47e-11
cycle= 2223 E= -37.2967953880986  delta_E= 7.11e-15  |g|= 2.21e-12  |ddm|= 5.38e-12
cycle= 2224 E= -37.2967953880987  delta_E= -3.55e-14  |g|= 1.05e-12  |ddm|= 1.01e-11
cycle= 2225 E= -37.2967953880987  delta_E= 2.13e-14  |g|= 2.82e-12  |ddm|= 9.25e-12
cycle= 2226 E= -37.2967953880986  delta_E= 7.11e-15  |g|= 2.01e-12  |ddm|= 2.02e-11
cycle= 2227 E= -37.2967953880987  delta_E= -3.55e-14  |g|= 2.7e-12  |ddm|= 2.39e-11
cycle= 2228 E= -37.2967953880986  delta_E= 5.68e-14  |g|= 9.11e-13  |ddm|= 1.42e-11
cycle= 2229 E= -37.2967953880987  delta_E= -6.39e-14  |g|= 2.49e-12  |ddm|= 1.98e-11
cycle= 2230 E= -37.2967953880986  delta_E= 4.97e-14  |g|= 1.47e-12  |ddm|= 2.03e-11
cycle= 2231 E= -37.2967953880987  delta_E= -2.13e-14  |g|= 1.61e-12  |ddm|= 1.44e-11
cycle= 2232 E= -37.2967953880987  delta_E= 7.11e-15  |g|= 2.49e-12  |ddm|= 2.43e-11
cycle= 2233 E= -37.2967953880986  delta_E= 7.11e-15  |g|= 2.93e-12  |ddm|= 5.97e-12
cycle= 2234 E= -37.2967953880987  delta_E= -4.26e-14  |g|= 1.5e-12  |ddm|= 2.1e-11
cycle= 2235 E= -37.2967953880986  delta_E= 4.26e-14  |g|= 1.69e-12  |ddm|= 2.78e-12
cycle= 2236 E= -37.2967953880987  delta_E= -2.13e-14  |g|= 1.76e-12  |ddm|= 1.36e-11
cycle= 2237 E= -37.2967953880986  delta_E= 2.13e-14  |g|= 2.4e-12  |ddm|= 1.82e-11
cycle= 2238 E= -37.2967953880987  delta_E= -2.84e-14  |g|= 3.15e-12  |ddm|= 2.67e-11
cycle= 2239 E= -37.2967953880987  delta_E= -1.42e-14  |g|= 1.56e-12  |ddm|= 8.17e-12
cycle= 2240 E= -37.2967953880987  delta_E= 1.42e-14  |g|= 1.32e-12  |ddm|= 1.17e-11
cycle= 2241 E= -37.2967953880987  delta_E= -3.55e-14  |g|= 2.55e-12  |ddm|= 1.44e-11
cycle= 2242 E= -37.2967953880987  delta_E= 4.97e-14  |g|= 2.45e-12  |ddm|= 5.75e-12
cycle= 2243 E= -37.2967953880987  delta_E= -1.42e-14  |g|= 1.38e-12  |ddm|= 2.22e-11
cycle= 2244 E= -37.2967953880986  delta_E= 3.55e-14  |g|= 1.47e-12  |ddm|= 5.22e-12
cycle= 2245 E= -37.2967953880986  delta_E= 2.84e-14  |g|= 2.26e-12  |ddm|= 9.73e-12
cycle= 2246 E= -37.2967953880986  delta_E= -2.84e-14  |g|= 1.16e-12  |ddm|= 1.26e-11
cycle= 2247 E= -37.2967953880986  delta_E=    0  |g|= 2.75e-12  |ddm|= 1.71e-11
cycle= 2248 E= -37.2967953880987  delta_E= -2.13e-14  |g|= 2.34e-12  |ddm|= 3.79e-12
cycle= 2249 E= -37.2967953880987  delta_E=    0  |g|= 2.42e-12  |ddm|= 1.39e-11
cycle= 2250 E= -37.2967953880986  delta_E= 1.42e-14  |g|= 3.24e-12  |ddm|= 1.06e-11
cycle= 2251 E= -37.2967953880986  delta_E= 7.11e-15  |g|= 2.11e-12  |ddm|= 1.16e-11
cycle= 2252 E= -37.2967953880987  delta_E= -8.53e-14  |g|= 2.44e-12  |ddm|= 3.54e-12
cycle= 2253 E= -37.2967953880986  delta_E= 8.53e-14  |g|= 1.97e-12  |ddm|= 1.21e-11
cycle= 2254 E= -37.2967953880987  delta_E= -2.13e-14  |g|= 2.05e-12  |ddm|= 1.17e-11
cycle= 2255 E= -37.2967953880987  delta_E= -7.11e-15  |g|= 1e-12  |ddm|= 2.35e-11
cycle= 2256 E= -37.2967953880987  delta_E= 7.11e-15  |g|= 2.01e-12  |ddm|= 1.37e-11
cycle= 2257 E= -37.2967953880987  delta_E= -2.84e-14  |g|= 1.77e-12  |ddm|= 1.23e-11
cycle= 2258 E= -37.2967953880987  delta_E= -1.42e-14  |g|= 2.27e-12  |ddm|= 1.59e-11
cycle= 2259 E= -37.2967953880987  delta_E= 2.84e-14  |g|= 2.01e-12  |ddm|= 3.25e-11
cycle= 2260 E= -37.2967953880986  delta_E= 4.26e-14  |g|= 2.67e-12  |ddm|= 1.18e-11
cycle= 2261 E= -37.2967953880987  delta_E= -4.26e-14  |g|= 1.75e-12  |ddm|= 2.01e-11
cycle= 2262 E= -37.2967953880986  delta_E= 4.97e-14  |g|= 7.18e-13  |ddm|= 1.01e-11
cycle= 2263 E= -37.2967953880986  delta_E= -1.42e-14  |g|= 2.19e-12  |ddm|= 1.46e-11
cycle= 2264 E= -37.2967953880987  delta_E= -3.55e-14  |g|= 1.45e-12  |ddm|= 1.22e-11
cycle= 2265 E= -37.2967953880986  delta_E= 4.26e-14  |g|= 1.6e-12  |ddm|= 7.71e-12
cycle= 2266 E= -37.2967953880986  delta_E=    0  |g|= 1.88e-12  |ddm|= 1.25e-11
cycle= 2267 E= -37.2967953880987  delta_E= -4.26e-14  |g|= 2.41e-12  |ddm|= 1.68e-11
cycle= 2268 E= -37.2967953880987  delta_E= -1.42e-14  |g|= 8.51e-13  |ddm|= 1.66e-11
cycle= 2269 E= -37.2967953880986  delta_E= 4.26e-14  |g|= 2.01e-12  |ddm|= 1.78e-11
cycle= 2270 E= -37.2967953880987  delta_E= -1.42e-14  |g|= 2e-12  |ddm|= 3.12e-11
cycle= 2271 E= -37.2967953880986  delta_E= 4.26e-14  |g|= 2.84e-12  |ddm|= 1.96e-11
cycle= 2272 E= -37.2967953880986  delta_E= -2.84e-14  |g|= 9.72e-13  |ddm|= 1.62e-11
cycle= 2273 E= -37.2967953880986  delta_E= 7.11e-15  |g|= 1.59e-12  |ddm|= 7.5e-12
cycle= 2274 E= -37.2967953880987  delta_E= -2.13e-14  |g|= 1.68e-12  |ddm|= 9.26e-12
cycle= 2275 E= -37.2967953880987  delta_E= -1.42e-14  |g|= 1.69e-12  |ddm|= 1.42e-11
cycle= 2276 E= -37.2967953880987  delta_E= 1.42e-14  |g|= 2.36e-12  |ddm|= 3.84e-12
cycle= 2277 E= -37.2967953880987  delta_E= -7.11e-14  |g|= 2.17e-12  |ddm|= 1.72e-11
cycle= 2278 E= -37.2967953880987  delta_E= 7.11e-14  |g|= 2.55e-12  |ddm|= 2.51e-11
cycle= 2279 E= -37.2967953880986  delta_E= 1.42e-14  |g|= 2.66e-12  |ddm|= 7.59e-12
cycle= 2280 E= -37.2967953880987  delta_E= -2.13e-14  |g|= 1.67e-12  |ddm|= 2.49e-11
cycle= 2281 E= -37.2967953880986  delta_E= 4.97e-14  |g|= 1.89e-12  |ddm|= 1.64e-11
cycle= 2282 E= -37.2967953880987  delta_E= -3.55e-14  |g|= 1.48e-12  |ddm|= 1.58e-11
cycle= 2283 E= -37.2967953880987  delta_E= -7.11e-15  |g|= 2.02e-12  |ddm|= 2.23e-11
cycle= 2284 E= -37.2967953880987  delta_E= -1.42e-14  |g|= 7.51e-13  |ddm|= 1.26e-11
cycle= 2285 E= -37.2967953880986  delta_E= 2.84e-14  |g|= 1.68e-12  |ddm|= 5.97e-12
cycle= 2286 E= -37.2967953880987  delta_E= -7.11e-15  |g|= 2.29e-12  |ddm|= 9.43e-12
cycle= 2287 E= -37.2967953880987  delta_E= -2.13e-14  |g|= 1.43e-12  |ddm|= 1.09e-11
cycle= 2288 E= -37.2967953880987  delta_E= 7.11e-15  |g|= 1.49e-12  |ddm|= 1.32e-11
cycle= 2289 E= -37.2967953880987  delta_E= 7.11e-15  |g|= 1.25e-12  |ddm|= 7.04e-12
cycle= 2290 E= -37.2967953880987  delta_E=    0  |g|= 1.9e-12  |ddm|= 2.16e-11
cycle= 2291 E= -37.2967953880987  delta_E= -1.42e-14  |g|= 3.49e-12  |ddm|= 2.65e-11
cycle= 2292 E= -37.2967953880987  delta_E=    0  |g|= 1.67e-12  |ddm|= 2.85e-11
cycle= 2293 E= -37.2967953880986  delta_E= 3.55e-14  |g|= 8.66e-13  |ddm|= 9.57e-12
cycle= 2294 E= -37.2967953880986  delta_E= 7.11e-15  |g|= 1.48e-12  |ddm|= 3.66e-12
cycle= 2295 E= -37.2967953880987  delta_E= -2.13e-14  |g|= 1.88e-12  |ddm|= 1.79e-11
cycle= 2296 E= -37.2967953880986  delta_E= 2.84e-14  |g|= 3.07e-12  |ddm|= 2.04e-11
cycle= 2297 E= -37.2967953880986  delta_E= -2.13e-14  |g|= 1.41e-12  |ddm|= 1.92e-11
cycle= 2298 E= -37.2967953880986  delta_E=    0  |g|= 1.64e-12  |ddm|= 3.35e-12
cycle= 2299 E= -37.2967953880987  delta_E= -2.84e-14  |g|= 9.93e-13  |ddm|= 2.32e-12
cycle= 2300 E= -37.2967953880986  delta_E= 3.55e-14  |g|= 2.91e-12  |ddm|= 6.43e-12
cycle= 2301 E= -37.2967953880987  delta_E= -2.13e-14  |g|= 2.9e-12  |ddm|= 9.5e-12
cycle= 2302 E= -37.2967953880987  delta_E=    0  |g|= 2.18e-12  |ddm|= 2.33e-11
cycle= 2303 E= -37.2967953880986  delta_E= 2.13e-14  |g|= 2.24e-12  |ddm|= 1.49e-11
cycle= 2304 E= -37.2967953880987  delta_E= -3.55e-14  |g|= 1.53e-12  |ddm|= 1.23e-11
cycle= 2305 E= -37.2967953880987  delta_E= -1.42e-14  |g|= 2.33e-12  |ddm|= 2.19e-11
cycle= 2306 E= -37.2967953880987  delta_E= 1.42e-14  |g|= 1.45e-12  |ddm|= 1.75e-11
cycle= 2307 E= -37.2967953880986  delta_E= 3.55e-14  |g|= 1.9e-12  |ddm|= 1.5e-11
cycle= 2308 E= -37.2967953880987  delta_E= -3.55e-14  |g|= 1.8e-12  |ddm|= 9.62e-12
cycle= 2309 E= -37.2967953880987  delta_E= 1.42e-14  |g|= 2.16e-12  |ddm|= 1.6e-11
cycle= 2310 E= -37.2967953880987  delta_E= -1.42e-14  |g|= 2.43e-12  |ddm|= 3.81e-12
cycle= 2311 E= -37.2967953880986  delta_E= 3.55e-14  |g|= 1.61e-12  |ddm|= 4.68e-12
cycle= 2312 E= -37.2967953880986  delta_E= 7.11e-15  |g|= 2.1e-12  |ddm|= 1.11e-11
cycle= 2313 E= -37.2967953880986  delta_E= -1.42e-14  |g|= 2.22e-12  |ddm|= 2.61e-11
cycle= 2314 E= -37.2967953880987  delta_E= -4.26e-14  |g|= 4.02e-12  |ddm|= 2.28e-11
cycle= 2315 E= -37.2967953880987  delta_E=    0  |g|= 3.67e-12  |ddm|= 6.57e-12
cycle= 2316 E= -37.2967953880987  delta_E= 1.42e-14  |g|= 2.37e-12  |ddm|= 1.59e-11
cycle= 2317 E= -37.2967953880987  delta_E= 7.11e-15  |g|= 2.57e-12  |ddm|= 2.06e-11
cycle= 2318 E= -37.2967953880987  delta_E= -4.97e-14  |g|= 1.05e-12  |ddm|= 2.1e-11
cycle= 2319 E= -37.2967953880987  delta_E= 1.42e-14  |g|= 1.59e-12  |ddm|= 9.7e-12
cycle= 2320 E= -37.2967953880987  delta_E= 7.11e-15  |g|= 4.46e-12  |ddm|= 1.15e-11
cycle= 2321 E= -37.2967953880987  delta_E=    0  |g|= 1.87e-12  |ddm|= 1.75e-11
cycle= 2322 E= -37.2967953880987  delta_E= 1.42e-14  |g|= 2.67e-12  |ddm|= 3.53e-11
cycle= 2323 E= -37.2967953880986  delta_E= 4.97e-14  |g|= 1.75e-12  |ddm|= 1.98e-11
cycle= 2324 E= -37.2967953880987  delta_E= -5.68e-14  |g|= 2.81e-12  |ddm|= 1.88e-11
cycle= 2325 E= -37.2967953880987  delta_E=    0  |g|= 2.33e-12  |ddm|= 7.11e-12
cycle= 2326 E= -37.2967953880987  delta_E= 7.11e-15  |g|= 2.57e-12  |ddm|= 2.26e-11
cycle= 2327 E= -37.2967953880987  delta_E= 7.11e-15  |g|= 1.76e-12  |ddm|= 1.95e-11
cycle= 2328 E= -37.2967953880986  delta_E= 2.84e-14  |g|= 2.7e-12  |ddm|= 2.01e-11
cycle= 2329 E= -37.2967953880987  delta_E= -2.13e-14  |g|= 1.79e-12  |ddm|= 1.25e-11
cycle= 2330 E= -37.2967953880987  delta_E= -7.11e-15  |g|= 1.2e-12  |ddm|= 9.54e-12
cycle= 2331 E= -37.2967953880987  delta_E= 2.13e-14  |g|= 1.38e-12  |ddm|= 2.36e-11
cycle= 2332 E= -37.2967953880987  delta_E= -4.97e-14  |g|= 2.26e-12  |ddm|= 1.78e-11
cycle= 2333 E= -37.2967953880987  delta_E= 2.13e-14  |g|= 2.37e-12  |ddm|= 1.21e-11
cycle= 2334 E= -37.2967953880987  delta_E= -2.13e-14  |g|= 1.57e-12  |ddm|= 9.68e-12
cycle= 2335 E= -37.2967953880986  delta_E= 7.11e-14  |g|= 1.88e-12  |ddm|= 1.42e-11
cycle= 2336 E= -37.2967953880986  delta_E= -7.11e-15  |g|= 1.66e-12  |ddm|= 8.49e-12
cycle= 2337 E= -37.2967953880987  delta_E= -3.55e-14  |g|= 1.57e-12  |ddm|= 1e-11
cycle= 2338 E= -37.2967953880987  delta_E=    0  |g|= 1.86e-12  |ddm|= 1.79e-11
cycle= 2339 E= -37.2967953880986  delta_E= 3.55e-14  |g|= 1.74e-12  |ddm|= 2.37e-11
cycle= 2340 E= -37.2967953880986  delta_E= 7.11e-15  |g|= 1.72e-12  |ddm|= 3.33e-12
cycle= 2341 E= -37.2967953880986  delta_E=    0  |g|= 2e-12  |ddm|= 1.43e-11
